reference_no,volume,no_scrolls,title_zh,title_pinyin,title_en,attribution_zh,attribution_method_zh,attribution_en,attribution_method_en,dynasty_zh,dynasty_en,date_range,summary,notes,previous_source,source_url,source_access_date,section
1,,1,詩經,shijing,Book of Songs,,,,,,,,"One of the most important early Chinese texts.",,,https://zh.wikisource.org/wiki/%E8%A9%A9%E7%B6%93,2018-04-15,
